t1_ph,t2_ph,phone,t1_wd,t2_wd,word,t1_stop,t2_stop,stop,t1_vot,t2_vot,vot,fname,speaker,ph_per_wd,wd_dur,speakerLang
446.644875,446.854875,K,446.644875,447.204875,color,446.644875,446.854875,K,446.746,446.857,0.11100000000004684,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.45887500000003456,korean
457.727875,457.847875,K,457.727875,458.007875,kind,457.727875,457.847875,K,457.823,457.854,0.03100000000000591,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.18487500000003365,korean
475.923625,476.023625,K,475.923625,476.273625,carry,475.923625,476.023625,K,475.958,476.02,0.06199999999995498,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.3156249999999545,korean
481.182875,481.292875,T,481.182875,481.372875,two,481.182875,481.292875,T,481.244,481.304,0.05999999999994543,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,2,0.12887499999999363,korean
482.803598,482.851161,P,482.803598,483.252348,picture,482.803598,482.851161,P,482.809,482.844,0.03499999999996817,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,5,0.44334799999995766,korean
487.422375,487.562375,T,487.422375,487.712375,two,487.422375,487.562375,T,487.491,487.562,0.07100000000002638,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,2,0.2213750000000232,korean
492.536255,492.62625,T,492.536255,492.934034,ten,492.536255,492.62625,T,492.563,492.666,0.10300000000000864,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.37103400000000875,korean
494.860938,494.970875,T,494.860938,495.301884,ten,494.860938,494.970875,T,494.88,494.961,0.08100000000001728,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.4218839999999773,korean
19.691875,19.771875,P,19.691875,19.931875,pet,19.691875,19.771875,P,19.737,19.763,0.026000000000003354,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,3,0.19487500000000324,english
26.528125,26.628125,P,26.528125,26.798125,pet,26.528125,26.628125,P,26.59034250248504,26.618089395439444,0.027746892954404245,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,3,0.20778249751495892,english
28.738125,28.848125,P,28.738125,28.958125,paw,28.738125,28.848125,P,28.815,28.852,0.036999999999999034,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,2,0.14312499999999773,english
28.958125,29.048125,P,28.958125,29.399008,prints,28.958125,29.048125,P,29.029,29.058,0.028999999999999915,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,6,0.37000799999999856,english
41.066375,41.096375,T,41.066375,41.126375,too,41.066375,41.096375,T,41.16,41.181,0.021000000000000796,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,2,-0.03362499999999358,english
44.136375,44.196375,P,44.136375,44.623492,picture,44.136375,44.196375,P,44.182497151040934,44.203505512849276,0.021008361808341647,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,6,0.4409948489590647,english
52.471,52.581,T,52.471,52.671,tea,52.471,52.581,T,52.516,52.585,0.06900000000000261,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,2,0.15500000000000114,english
52.671,52.751,P,52.671,53.125511,pot,52.671,52.751,P,52.73,52.74645785600064,0.01645785600064187,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,3,0.39551100000000616,english
90.17875,90.33875,P,90.17875,90.83875,purple,90.17875,90.33875,P,90.264,90.349,0.08500000000000796,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,5,0.5747500000000088,english
122.863125,123.013125,P,122.863125,123.213125,pork,122.863125,123.013125,P,122.947,123.019,0.07200000000000273,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,4,0.2661250000000024,english
150.398375,150.488375,T,150.398375,150.628375,two,150.398375,150.488375,T,150.426,150.501,0.07500000000001705,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,2,0.20237500000001774,english
178.28425,178.36425,P,178.28425,178.812443,pocket,178.28425,178.36425,P,178.345,178.35565057804908,0.01065057804908065,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,6,0.46744300000000294,english
189.02575,189.15575,T,189.02575,189.52575,two,189.02575,189.15575,T,189.041,189.158,0.11699999999999022,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,2,0.48474999999999113,english
190.938625,191.048625,P,190.938625,191.298625,pink,190.938625,191.048625,P,190.999,191.062,0.0630000000000166,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,4,0.2996249999999918,english
192.8445,192.9445,P,192.8445,193.2945,panels,192.8445,192.9445,P,192.875,192.953,0.07800000000000296,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,6,0.4194999999999993,english
200.41025,200.55025,T,200.41025,200.800092,tree,200.41025,200.55025,T,200.425,200.559,0.13399999999998613,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,3,0.3750919999999951,english
226.828125,226.968125,K,226.828125,227.332995,cat,226.828125,226.968125,K,226.895,226.978,0.08299999999999841,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,4,0.4379950000000008,english
236.7275,236.9575,T,236.7275,237.1575,two,236.7275,236.9575,T,236.788,236.954,0.16599999999999682,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,2,0.36949999999998795,english
261.54625,261.77625,T,261.54625,261.97625,tree,261.54625,261.77625,T,261.64,261.798,0.15800000000001546,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,3,0.3362500000000068,english
270.616125,270.716125,P,270.616125,271.106125,purse,270.616125,270.716125,P,270.66,270.719,0.05899999999996908,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_ENF_10_ENF_11_EN_ENF_10_DP_ENF_10_ENF_11_EN_ENF_11_output.TextGrid,2,3,0.446124999999995,english
